,subject,activitylabel,"angle(tBodyAccJerkMean),gravityMean)","angle(tBodyAccMean,gravity)","angle(tBodyGyroJerkMean,gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-meanFreq()-X,fBodyAcc-meanFreq()-Y,fBodyAcc-meanFreq()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-meanFreq()-X,fBodyAccJerk-meanFreq()-Y,fBodyAccJerk-meanFreq()-Z,fBodyAccMag-mean(),fBodyAccMag-meanFreq(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-meanFreq(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-meanFreq(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-meanFreq(),fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-meanFreq()-X,fBodyGyro-meanFreq()-Y,fBodyGyro-meanFreq()-Z,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerkMag-mean(),tBodyAccMag-mean(),tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerkMag-mean(),tBodyGyroMag-mean(),tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAccMag-mean(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroJerkMag-std(),fBodyBodyGyroMag-std(),fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyAccJerkMag-std(),tBodyAccMag-std(),tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyGyroJerkMag-std(),tBodyGyroMag-std(),tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAccMag-std()
158,27,SIITING,-0.9750746529,-0.953062155,-0.963565474,-0.3013200557,-0.5895739983,-0.1602591484,-0.9977554181,-0.996475709,-0.9878816746,-0.986083114,-0.9892825169,-0.9888407393,-0.9999810833,-0.9999304826,-0.9997496193,-0.9995701181,-0.9998973379,-0.4810091598,-0.9994266883,-0.9997251471,0.276417431,-0.982445738,-0.9825533366,-0.967268066,-0.9828385086,-0.9833300534,0.9880850673,0.9849364677,-0.9894605301,-0.9998412953,-0.9996972904,-0.9997424677,0.0495755013,-0.290411401,0.1814473187,-0.0523731964,-0.9794816689,-0.9695266747,0.1795741168,-0.1431272976,-0.8835298653,-0.9453380864,0.1017972768,0.1163679076,-0.5350178786,-0.3994835464,-0.0155269799,0.2739413026,-0.9885801077,-0.1055219126,-0.9715791257,-0.9658587351,-0.9894731051,-0.1063382344,0.1294721789,-0.0785342623,-0.999919311,-0.9999078109,-0.9999220119,-0.8018280812,-0.737327189,-0.7876190474,-0.9896717474,-0.9942105871,-0.9891014979,-0.9996855607,-0.9997959834,-0.999787798,-0.999564327,-0.999956463,-0.9997902179,-0.9872079047,-0.9995756921,0.1105819906,0.6016591324,-0.8635261996,0.183625809,0.153988704,0.1988134367,0.1216532157,-0.1167596845,0.1855396951,-0.0797345645,0.8095420937,-0.0951635808,0.2671445771
159,27,STANDING,-0.9707687495,-0.9755797163,-0.9687029566,-0.1375771878,-0.4790458713,-0.2367112231,-0.9962692581,-0.9971744309,-0.9869161216,-0.977605582,-0.9882082623,-0.9853325589,-0.9999569301,-0.999904477,-0.9995754318,-0.9998598815,-0.9998503878,-0.4546432868,-0.9994367478,-0.9990399449,-0.0055741688,-0.9940121629,-0.9796410523,-0.9681699536,-0.9940986493,-0.9802882434,0.9797308183,0.9862983001,-0.9854680513,-0.9997403309,-0.9990893286,-0.9996878151,0.1028739796,-0.034777902,0.0682933571,-0.2685376213,-0.9727532874,-0.9663601145,0.2111791412,-0.0940428834,-0.8569058513,-0.9440416615,0.1372141529,0.067662367,-0.3579194719,-0.3354863424,-0.0165932364,0.2795669216,-0.9919515835,-0.107835818,-0.955171419,-0.9624084449,-0.9931248714,-0.0943092829,0.1852245454,-0.0606294807,-0.9995146791,-0.9998047548,-0.9998823341,-0.7860716618,-0.4524193549,-0.8524999998,-0.9887514748,-0.9924128774,-0.9859740991,-0.9983337659,-0.9994008193,-0.9993494911,-0.9991190421,-0.9999510011,-0.9996314648,-0.9701496289,-0.9996039738,-0.4842644681,0.9046662078,-0.9434808994,0.1894177661,0.2705553371,0.2815059376,0.1533731486,-0.1667535685,0.2298291575,-0.0675071201,0.8117558066,-0.0987605079,0.1604578125
160,27,WALKING,-0.5311927821,-0.6611702268,-0.3966387537,-0.2578045432,-0.5773557152,-0.2244535054,-0.6637986342,-0.7448151525,-0.3494794382,-0.0655179028,-0.4179579939,-0.2391069098,-0.9761010323,-0.7736751354,-0.8050080842,-0.7831495477,-0.9385085749,-0.7631712653,-0.8315937239,-0.5744041782,-0.1262109373,-0.9798661368,-0.9737929998,-0.9565934905,-0.9804595421,-0.974468776,0.2917165382,0.3854051932,-0.2118155324,-0.7621557218,-0.5905672356,-0.8126370151,-0.016586405,0.3365132615,0.164815804,0.2843151639,-0.2388538753,-0.407355787,0.146429852,0.3067845119,-0.5564573163,-0.6379728675,-0.1582517451,0.3187560693,0.0473137641,0.2447948297,-0.0166478783,0.2768494854,-0.3484755605,-0.1128222893,-0.187301215,-0.2973182735,-0.3916269465,-0.2589349409,0.3688016788,-0.208760805,-0.8947916104,-0.8743495125,-0.9556642839,0.4828317705,-0.7498585135,-0.4666666654,-0.4221605872,-0.7942043212,-0.6827102104,-0.8246231484,-0.8232817904,-0.3664240476,-0.8243699926,-0.9737232644,-0.7942776954,-0.4980179353,-0.7894684602,-0.2243091354,0.8511698926,-0.9428755698,0.1129481062,-0.0202537091,0.2071299449,-0.0068868051,0.023989585,0.0060218051,-0.0365348164,0.2460662244,-0.0786163509,0.2405068403
161,27,WALKING_DOWNSTAIRS,-0.3702730891,-0.4921169893,-0.1647832065,-0.0285961013,-0.3691046945,-0.6152407043,-0.58025056,-0.6945180191,0.0043060083,-0.1632439784,-0.474755492,0.1225192688,-0.9573976055,-0.5272342991,-0.5532783675,-0.3009313177,-0.9086497623,-0.7570643186,-0.8043123164,-0.6013760298,-0.1400476141,-0.946975165,-0.9349639932,-0.9209215216,-0.9472454057,-0.9359516973,0.2597754475,0.2597481002,-0.1169912612,-0.4945430541,-0.614930055,-0.8155499093,0.0104965629,0.1553537945,0.3073348964,-0.2608094173,0.1080713829,0.1211762779,0.1417848707,-0.3070920447,-0.486238957,-0.5394235031,-0.3177719253,0.5255792018,0.0059383126,0.2824909205,-0.0135564467,0.2975441875,0.1674075311,-0.1128376947,-0.097971003,-0.2400407833,0.1020370519,-0.322984524,0.2673023199,-0.1471173522,-0.882965038,-0.8630843336,-0.9178945207,0.5541265268,-0.7624633395,-0.7484848461,-0.5622753409,-0.7049495973,-0.7140588198,-0.7354532384,-0.7737555823,-0.5365451371,-0.7538057748,-0.9007149775,-0.594031608,-0.2966286115,-0.7104693773,-0.2646366587,0.8172821259,-0.9559085084,0.1813199482,-0.1434509738,-0.0272178754,-0.2714152689,0.1923619534,-0.1173438664,-0.0163131591,0.2283349863,-0.0515814754,0.1054102749
162,27,WALKING_UPSTARS,-0.5436976298,-0.3722838402,-0.2861457196,0.0546808286,-0.2520421609,-0.3145611194,-0.5837298975,-0.6932329249,-0.4853475245,-0.4501164312,-0.6571394208,-0.4125587869,-0.9852033004,-0.8521174622,-0.8882885549,-0.7434487943,-0.9749723502,-0.3431775288,-0.9328395647,-0.8211314516,-0.2946426402,-0.9564338747,-0.9477133786,-0.9266753812,-0.9574839755,-0.9496071253,0.5421468208,0.5810900886,-0.4707496853,-0.8550490373,-0.8299149453,-0.9278484561,-0.1789621724,0.3475923737,0.0536539527,-0.2669016884,-0.160589356,-0.3799487863,-0.0260562406,-0.3215462928,-0.5289595345,-0.7205046384,-0.2702459695,0.2966508511,-0.1324937921,0.3448694156,-0.0200953324,0.2657702539,-0.2954395473,-0.1235304382,-0.0950104077,-0.2307078767,-0.3308922212,-0.0693487853,0.0570600428,-0.0054524883,-0.9430527965,-0.9517352408,-0.9809377455,0.3232976539,-0.80645161,-0.8993464027,-0.6601932363,-0.8454391859,-0.8222953337,-0.7674758153,-0.8938637018,-0.8432184953,-0.8877065196,-0.9804107463,-0.8869519943,-0.5443692294,-0.9064193196,0.1903580217,0.6609478231,-0.9128547598,0.2053757712,-0.1629750799,0.0392626195,-0.3435546598,0.2390322744,-0.1041955535,0.0021249939,0.2972049439,-0.0937518711,0.2067402128
163,28,LAYING,-0.9383908139,-0.9488813188,-0.9371069213,-0.0564221957,-0.3568654212,-0.0639141528,-0.99560807,-0.9963657756,-0.9749535446,-0.981117467,-0.9745308431,-0.9778308268,-0.9998807726,-0.9997186354,-0.9990530084,-0.9988536403,-0.9988208019,-0.5222866776,-0.9983446008,-0.9992584774,0.0157570025,-0.9705990894,-0.9697590285,-0.9791246658,-0.970909579,-0.9712891445,0.9829637708,0.967138775,-0.9785653354,-0.9993916199,-0.9992082353,-0.9986930291,0.0773708767,-0.310367107,0.3161712269,-0.3170212142,-0.9581122303,-0.9545740295,0.2998368686,-0.1649491225,-0.8329583123,-0.9375039044,0.1179514064,0.0740656196,-0.2182238368,-0.306028975,-0.0167537858,0.2759134825,-0.9688882955,-0.108344853,-0.9453867804,-0.9564503429,-0.9708517361,0.0427123333,0.0842166204,-0.0654803888,-0.996641579,-0.9980430925,-0.9988860804,-0.7305824579,-0.9701612903,-0.9608333331,-0.9739079556,-0.9899514349,-0.9863382364,-0.9991244158,-0.9994571609,-0.9994538331,-0.999197394,-0.9997124376,-0.9989846899,-0.9468042346,-0.9972452768,0.1561105167,-0.9659787454,-0.6005307203,0.1255278055,0.1757108391,0.1056020171,0.0492188164,-0.074060244,0.1383900597,-0.0974487337,0.8107170554,-0.104511627,0.0466720524
164,28,SIITING,-0.9578258129,-0.9705685575,-0.9551755671,-0.3969464585,-0.7016491925,-0.2091786182,-0.9959765594,-0.9951444794,-0.9749313097,-0.9639904263,-0.9783277694,-0.9725521111,-0.999916701,-0.9997313613,-0.9988034161,-0.9997038264,-0.9996377906,-0.4399371771,-0.9990055493,-0.9986824117,0.1354025668,-0.9891324996,-0.9717663524,-0.9560876796,-0.9892372439,-0.9722537615,0.9666604758,0.9734043717,-0.9732480318,-0.9992980746,-0.9986190611,-0.9992723874,0.0098486874,0.0703374727,0.1607421724,-0.0978371068,-0.9557897086,-0.9477827033,0.1496581027,-0.0623304596,-0.8708711758,-0.92654574,0.0167673846,0.123353843,-0.4201957435,-0.1704587123,-0.0185404441,0.2769776294,-0.9832728068,-0.1115179396,-0.9399052449,-0.9366672457,-0.9857351744,-0.0044833956,0.1053096736,-0.0452285243,-0.9995862922,-0.9995089814,-0.9997306536,-0.6364562781,-0.6693548385,-0.8435185185,-0.9806483756,-0.9895670854,-0.9834775533,-0.9987355707,-0.9990262211,-0.9989424076,-0.9986874235,-0.9998179383,-0.9989262196,-0.9737243264,-0.9990654032,-0.0665084422,0.7561886044,-0.9321902375,0.236995099,0.2077309011,0.2041000654,-0.0110611698,-0.0306761643,0.1082909634,-0.0673943851,0.7916354678,-0.0953935056,0.1585698008
165,28,STANDING,-0.9026732267,-0.955257088,-0.8942424696,-0.1111943627,-0.4597008791,-0.220406829,-0.9825579839,-0.9905133189,-0.9664177424,-0.9369912803,-0.9735720519,-0.9638971994,-0.9999020732,-0.9994012678,-0.9983120341,-0.9994646656,-0.9978123123,-0.3046602735,-0.9984092233,-0.9949785153,-0.0385830502,-0.9900594266,-0.9628014419,-0.9517821815,-0.9901537148,-0.9632469376,0.9478729611,0.9627097722,-0.9592548724,-0.9988071454,-0.9953852742,-0.9988133524,0.0418180109,0.0805621004,-0.0709669877,-0.3645353359,-0.9254716516,-0.9176583342,0.0878747487,-0.1131853923,-0.7839678413,-0.9185786013,0.0467776512,0.1873328039,-0.0313289005,-0.0852930317,-0.0172635125,0.2777950691,-0.9777486386,-0.1065793852,-0.8756892168,-0.9051238242,-0.9815440847,0.1346830791,0.0491060061,0.0298838169,-0.9950929034,-0.9977404767,-0.9983735291,-0.5784982876,-0.6341363828,-0.8523206748,-0.9767488227,-0.9865640104,-0.9712511642,-0.9907944919,-0.9967288191,-0.9970613272,-0.9953804906,-0.9997300297,-0.9987198549,-0.8804261032,-0.9983855262,-0.2509234116,0.8603953051,-0.8974992543,0.2124642027,0.1805137176,0.2033999378,-0.1203231008,0.0258446773,0.1257486621,-0.0739001647,0.7727914589,-0.1022484091,0.054262641
166,28,WALKING,-0.5346276581,-0.5995202106,-0.3107759458,-0.2667536688,-0.608928577,-0.3534700477,-0.6027431637,-0.7455861811,-0.3404917798,-0.1917575036,-0.5745797485,-0.2486047207,-0.9716607213,-0.7794983793,-0.8077078196,-0.7412882898,-0.9309358594,-0.7415940065,-0.8791496337,-0.6303813102,-0.1259128612,-0.9766939026,-0.9687808598,-0.9442250319,-0.9774731235,-0.9704395502,0.4199432491,0.4532195659,-0.294370977,-0.773643043,-0.6875706756,-0.8849492057,-0.0675694321,0.3069902615,0.0468109401,-0.1526623523,-0.1806660203,-0.39269402,0.0779911869,0.0993706537,-0.3778787798,-0.6372130509,-0.3635173242,0.4109366084,0.0447359874,0.3400964335,-0.0156759723,0.2812282239,-0.2930035222,-0.1037147054,-0.1178861864,-0.3009283959,-0.3219612978,-0.1182870168,0.1856740089,-0.1089005125,-0.71256404,-0.8566851293,-0.9474273402,0.4222132504,-0.7729988019,-0.6123456778,-0.6118498378,-0.7278924211,-0.7375938387,-0.831552007,-0.6585174728,-0.7376548372,-0.6011294887,-0.9524524172,-0.792670795,-0.3746810717,-0.7871432828,-0.116312111,0.8458443144,-0.9137112472,0.1707145365,-0.0352129023,0.0989055881,-0.1855993978,0.1502038002,-0.0534325401,-0.0172822168,0.4150319639,-0.0929746713,0.3146784906
167,28,WALKING_DOWNSTAIRS,-0.2390240333,-0.3713048702,-0.068246324,-0.408829745,-0.7302917824,-0.5186094004,-0.3109785439,-0.7697170726,-0.0244789802,-0.0017539195,-0.4884883517,0.0956070498,-0.9428943833,-0.5522175178,-0.555624268,-0.3500566395,-0.8120310874,-0.8694861737,-0.7759378441,-0.3880584231,-0.1214772558,-0.9569215424,-0.9484042122,-0.91705975,-0.9576321202,-0.9495803663,0.1958422414,0.3921454191,-0.0697288291,-0.5053082137,-0.4489576677,-0.8218052267,-0.1075638527,0.535912253,-0.0151528925,-0.288139483,0.1043592166,0.1354655639,0.1572029159,-0.2736509759,-0.2136083352,-0.3551515165,-0.2277128102,0.1975488469,-0.0483716718,0.1890031974,-0.0220230466,0.2936420765,0.1257128879,-0.1085889741,0.1564966465,-0.3410318115,0.0671367974,-0.1228709197,0.1334945824,-0.0932185767,-0.5626309587,-0.7394882911,-0.8336219561,0.537245152,-0.7671809222,-0.7376811578,-0.5664690428,-0.6266814985,-0.6481395419,-0.4537743826,-0.5697151663,-0.4673226482,-0.5287266021,-0.9095961135,-0.6088950474,-0.0299969963,-0.7930875437,-0.1365192203,0.810697437,-0.9079854543,0.1261541495,-0.0917646151,-0.0417662931,-0.2791162978,0.1791749579,0.0003566351,0.0071056429,0.3262629988,-0.0266492978,0.1111215591
168,28,WALKING_UPSTARS,-0.5045868471,-0.4711816665,-0.2634152827,-0.158534123,-0.4741879845,-0.1455087017,-0.6262857186,-0.7351620608,-0.2744531181,-0.3490265676,-0.6879076337,-0.2249224843,-0.9662213006,-0.803949962,-0.7419485325,-0.7066286988,-0.9286346263,-0.5749717541,-0.91910474,-0.7514932549,-0.2652078584,-0.9446978002,-0.9276410878,-0.9005140133,-0.9465351825,-0.9293333888,0.3954496537,0.5786007273,-0.3883797698,-0.7572071769,-0.7667827186,-0.9279485229,-0.1211425273,0.3282151358,-0.0719813167,-0.1463534735,-0.186240504,-0.2119286665,-0.0119579509,-0.3766625465,-0.5159792782,-0.543635581,-0.2425435261,0.2864603488,-0.0068343092,0.1479313344,-0.0279443943,0.2620058418,-0.2420624303,-0.1215140257,-0.146753877,-0.2859869137,-0.3046136353,-0.0429051975,0.1981312159,-0.1636064171,-0.8500162641,-0.8958980816,-0.9349112088,0.3552020471,-0.8013915214,-0.8784313704,-0.7266118024,-0.7667543245,-0.7327770612,-0.8178771651,-0.8043898088,-0.7994993771,-0.8053151927,-0.9752302175,-0.7757598006,-0.4036362839,-0.9089351676,0.3680373371,0.6233816647,-0.8072195171,0.2049007713,-0.0611070193,-0.0046238798,-0.300905802,0.1989963066,-0.0757785047,0.0212250958,0.2849504571,-0.0805680555,0.165561415
169,29,LAYING,-0.9824589533,-0.9669897558,-0.971923623,-0.427602021,-0.6919434013,-0.3176168636,-0.9997773401,-0.9993243764,-0.9899233348,-0.9904680828,-0.9931077599,-0.990548908,-0.9999862696,-0.9999367625,-0.9999032288,-0.9992705022,-0.9999476167,-0.7778630686,-0.9995693755,-0.9998703923,0.5904522241,-0.9729398899,-0.9942476488,-0.9857781783,-0.9730210468,-0.9943488274,0.99186419,0.9918347078,-0.9927000394,-0.9999091286,-0.9998362494,-0.9998740107,0.1126019585,0.0599461836,-0.0211695443,-0.0940687037,-0.9864931967,-0.9815721477,0.2721436088,-0.1416114641,-0.881486411,-0.9543652481,0.1885915068,0.176717261,-0.6258871472,-0.5380724671,-0.0171965484,0.2872951968,-0.9842195555,-0.1094620682,-0.9902409467,-0.9872551499,-0.9847213286,-0.2918683623,0.2103721727,-0.1434656018,-0.9999511557,-0.9999609423,-0.9999608423,-0.9037049555,-0.657784012,-0.5797101449,-0.9928462397,-0.9949100181,-0.9904150986,-0.9999193226,-0.9999170514,-0.9998453596,-0.9999008371,-0.9999898826,-0.9998673039,-0.9931226088,-0.9998137342,0.2856893225,-0.9822152499,0.3168591809,0.0656189472,0.0497248218,0.1951644369,0.2808644108,-0.2354963941,0.2389202022,-0.0761814357,0.8308654981,-0.0995339881,0.3059327191
170,29,SIITING,-0.9751393747,-0.9477325083,-0.9623773322,-0.1059469557,-0.3763053042,-0.0264954668,-0.995870913,-0.9968586305,-0.9912600755,-0.9854933188,-0.9904458617,-0.9923460482,-0.9999873532,-0.9999640698,-0.9999003382,-0.999746662,-0.9999257907,-0.4840431683,-0.9994481165,-0.9996955038,0.2862560637,-0.9846791518,-0.9736042898,-0.9660320453,-0.9855648615,-0.9751239628,0.9856517087,0.9874746978,-0.9910222322,-0.9999236032,-0.9996095268,-0.9997921472,0.0851801572,-0.2080775815,0.2167998006,-0.2060930879,-0.9780170218,-0.9692903165,0.2295705285,-0.1275318106,-0.8842887635,-0.9499847773,0.1369068912,0.0688182172,-0.6000399852,-0.4262406235,-0.0166306804,0.2771799775,-0.9907450195,-0.1104118192,-0.9632224978,-0.9680638782,-0.9916741208,-0.0855564189,0.1335483019,-0.0672614749,-0.9999090233,-0.999923856,-0.9999457415,-0.818141166,-0.7967741936,-0.8699999998,-0.9902840927,-0.9952533573,-0.9912091148,-0.9995398218,-0.9998260895,-0.9997320685,-0.9996069357,-0.999986146,-0.999888372,-0.988393569,-0.9997003148,0.0817270907,0.7155621298,-0.9391412087,0.1446819071,0.1811056824,0.2288252479,0.1671726472,-0.1587986396,0.214439001,-0.0755797672,0.8047919918,-0.0953636996,0.2070633958
171,29,STANDING,-0.9789435434,-0.9885040583,-0.9806573405,-0.3505481852,-0.6935249989,-0.2087070111,-0.9988661555,-0.9993459591,-0.9926587175,-0.9847827823,-0.9913163746,-0.9922488657,-0.9999871748,-0.9999669894,-0.999871706,-0.9999657425,-0.9998420271,-0.6235428023,-0.9993952249,-0.9996556312,0.031614585,-0.9967642274,-0.9851340323,-0.9844645435,-0.9968034683,-0.9853196583,0.9858156449,0.9886861963,-0.9911707975,-0.9999165818,-0.9996498728,-0.9998082671,0.2744316178,0.2364746603,0.0801667151,-0.3135863816,-0.9847453189,-0.9817457129,0.1474285596,-0.1799539368,-0.8659148382,-0.9500699291,0.2092122152,0.0638892903,-0.3411486692,-0.4682129714,-0.0172605869,0.2779650658,-0.9960686354,-0.1086590675,-0.9692957211,-0.9802074889,-0.996686352,-0.06083019,0.1994591268,-0.1448111128,-0.9996258257,-0.9998189731,-0.9998884874,-0.8340985272,-0.535483871,-0.894358974,-0.9912739438,-0.9953317589,-0.9877081571,-0.9994316502,-0.9997862631,-0.9997432555,-0.9996773163,-0.9999883566,-0.9999039397,-0.9744854495,-0.9997772408,-0.7282253972,0.9289361089,-0.9900873791,0.1635274265,0.2735302564,0.283330212,0.1763223992,-0.192305551,0.280181825,-0.0721060679,0.8168853615,-0.0988701506,0.2222205797
172,29,WALKING,-0.483588106,-0.6131260496,-0.2805732675,-0.3204190815,-0.6344003962,0.0698831479,-0.5803447575,-0.7038266634,-0.2362772114,-0.1550206608,-0.5290348972,-0.1313743766,-0.9566499821,-0.750555797,-0.6929336906,-0.6560768155,-0.8138055708,-0.6988711957,-0.8254220877,-0.6413985232,0.0955792142,-0.9782535389,-0.9752728481,-0.9459814372,-0.9791110957,-0.9757087453,0.0195197999,0.2447955374,-0.2520627855,-0.6907095496,-0.573310034,-0.846409977,0.0048040532,0.1144955528,0.0544650952,0.2894017352,-0.0955213394,-0.2626950636,-0.1385852272,-0.1547440969,-0.4994084917,-0.4878682419,-0.2480975746,0.5459774442,0.1977649986,0.2216536203,-0.0162915601,0.2719999168,-0.1743379402,-0.1066324273,-0.0917540613,-0.2428280383,-0.2039644972,-0.0149548932,0.1896930128,-0.1710309093,-0.8599041634,-0.8866606815,-0.8442088983,0.5077269757,-0.746804624,-0.7698113192,-0.6068826692,-0.6987421843,-0.6450057015,-0.7587892102,-0.8294053564,-0.5349956589,-0.7801392175,-0.9779470515,-0.748741053,-0.4314900485,-0.8925353626,-0.4670037887,0.8968242768,-0.9768548917,0.1163711863,-0.1117597224,0.0156660765,0.0859611844,-0.1573513062,0.0356479766,-0.0819601532,0.4130475349,-0.1068883032,-0.033941823
173,29,WALKING_DOWNSTAIRS,-0.3150119403,-0.3740035729,-0.1229681088,-0.1245704823,-0.4103714543,-0.2355884186,-0.5991135577,-0.6866316413,-0.0283856389,-0.1203815212,-0.5473208869,0.0795991528,-0.9593223663,-0.5675687898,-0.5744707381,-0.3047944505,-0.8879403169,-0.5874909497,-0.8090738838,-0.5729236238,0.0919650454,-0.9417361925,-0.9139030638,-0.8693009048,-0.9422524054,-0.9140694954,0.2667899668,0.4083913452,-0.1381844836,-0.5178803871,-0.5580786983,-0.854968206,0.0250760647,0.1250370119,-0.3086086101,0.0110245213,0.1037051657,0.1344811502,0.2257098482,-0.1307548041,-0.3322462646,-0.5859122185,-0.1883140604,0.2869453894,0.3003857906,0.2573045022,-0.0149412151,0.2931404411,0.1673836025,-0.0981339985,-0.122463467,-0.2231779999,0.0958931997,-0.0336874157,0.1823698139,-0.1932960131,-0.8020923292,-0.7332771933,-0.8930618781,0.5132784579,-0.775537631,-0.5902777769,-0.6216746956,-0.6672021352,-0.6641705256,-0.8055441417,-0.73783006,-0.4984843584,-0.7024383096,-0.9831940235,-0.5883858909,-0.1894180015,-0.7532045963,-0.6403025646,0.86066447,-0.9924747965,0.0692843924,-0.072848747,-0.0021690015,-0.3565193694,0.2778176902,-0.2156215273,-0.085104589,0.1714258851,-0.074398647,0.1048731876
174,29,WALKING_UPSTARS,-0.2145951457,-0.2369847857,0.0439627678,-0.1726934532,-0.5260845982,0.6062893337,-0.6028713992,-0.380385045,-0.1830390307,-0.4086489469,-0.7101165918,-0.0646639443,-0.9669527712,-0.6880942284,-0.666555252,-0.5728410296,-0.9383313865,0.0653014448,-0.9387485563,-0.7946340455,0.0443786012,-0.9541890131,-0.9230077984,-0.8588494671,-0.9557559565,-0.9244096402,0.5225489269,0.6308590833,-0.3544251324,-0.6583311133,-0.8068924802,-0.9436717202,0.2161131792,0.0989632801,-0.077287081,-0.1027090473,0.0083436027,-0.0414696052,0.0107604686,-0.3207348179,-0.1094310566,-0.3904477118,-0.0950465093,0.1843116159,0.0608641234,-0.1597154169,-0.0299465312,0.2654230669,-0.086771557,-0.1180005878,-0.1221282876,0.0995443502,-0.1845439451,0.2619309984,-0.2121278636,0.3157655378,-0.744659109,-0.923260281,-0.9497199724,0.2806466255,-0.79723502,-0.7904761898,-0.7305807318,-0.7554090015,-0.7924376012,-0.7291571908,-0.8278366347,-0.8968543294,-0.7893788137,-0.9889335127,-0.6413744967,-0.2605192904,-0.932221552,-0.377070731,0.8105781969,-0.9141707288,0.3056391859,-0.123367752,0.0476364531,-0.4278003696,0.30124852,-0.1385803312,-0.1523281122,0.369196269,-0.1304290727,0.1845745204
175,30,LAYING,-0.957847253,-0.9709423816,-0.9622849211,-0.2007150718,-0.5436560984,-0.247058503,-0.9958675041,-0.9975342539,-0.9750468084,-0.9724341967,-0.9822815531,-0.9746608521,-0.9999075006,-0.9994661944,-0.9990872401,-0.9992949414,-0.9995829273,-0.7499839713,-0.99861333,-0.9987755346,0.6814592107,-0.9795639427,-0.9889307149,-0.9832745249,-0.9804568619,-0.9890087721,0.972919762,0.9716161804,-0.9791583424,-0.9991597994,-0.9987804917,-0.9991939763,0.2063455349,-0.1175359831,0.1697375045,-0.0518161178,-0.9698299843,-0.9601679073,0.231785639,-0.0600018267,-0.8617451321,-0.9316396766,0.221187791,0.1372123066,-0.4168582513,-0.2682352952,-0.0194494099,0.2810339006,-0.9763625154,-0.1036581505,-0.9542018239,-0.9670442364,-0.9800897534,-0.1915991306,0.2011143245,-0.0400655817,-0.9996350333,-0.9997498843,-0.9997338974,-0.7574517276,-0.8211981574,-0.7219047613,-0.9845592346,-0.990676765,-0.9872555541,-0.9971677287,-0.9992705611,-0.9993976993,-0.9990184073,-0.999778325,-0.9993467984,-0.9717890527,-0.9990895944,0.3274973653,-0.9792184261,0.0949103451,0.0814068682,0.0250091325,0.192234598,0.1358867056,-0.1267013555,0.1660039576,-0.0761476352,0.8045694806,-0.1022773586,0.2327923281
